usuario_id,producto_visto,categoria,tiempo_visualizacion,hizo_pedido,calificacion,hora_del_dia,comentario
133,Lemon Zest Wheat, Cítrica,50,False,,19:09,
40,Andechs Vollbier Hell, Alemana,44,False,,19:52,
106,Malteada de Café,Bebidas Frías,271,True,3.0,18:50,
33,Red IPA Beer & Coffee Company,,41,True,5.0,21:26,
113,HELADO CON BAILEYS,Postres,72,True,2.0,22:39,
121,La Chouffe, Belga,179,True,5.0,23:17,
47,Augustiner Bräu Lagerbier Hell, Not Craft,44,True,3.0,19:05,
62,Citrus Blonde Ale, Cítrica,172,False,,22:33,
66,Poker, Not Craft,286,True,2.0,19:46,
133,Hop Heaven, Craft,89,True,1.0,22:01,
143,Hazy Horizon, Craft,51,True,5.0,17:40,
102,Smoothie de Frutos Rojos,Bebidas Frías,88,True,3.0,21:53,
129,Pine Resin Resurgence, Artesanal,56,True,1.0,16:31,
97,Heineken, Not Craft,153,True,3.0,18:42,
102,Malteada de Café,Bebidas Frías,16,True,5.0,17:48,
61,BBC Bacatá, Craft,256,False,,18:36,
38,3 Cordilleras Rosada, Craft,184,True,5.0,23:25,
90,TORTA CHOCOLATE,Postres,150,False,,17:31,
103,Nevado de Milo,Bebidas Frías,244,True,5.0,22:23,
5,Soda de Coca-Cola,Bebidas Frías,226,True,5.0,22:58,
4,Limonada de Café,Bebidas Frías,144,True,5.0,21:34,
33,Yolanda,,134,False,,17:12,
29,La Chouffe, Belga,128,False,,22:40,
2,Gaffel Kölsch, Alemana,197,False,,23:10,
73,Escandinava Uva, Craft,65,False,,16:17,
124,Malteada de Vanilla,Bebidas Frías,10,False,,17:30,
125,Delirium Argentum, Craft,239,False,,17:01,
59,HELADO CON BAILEYS,Postres,148,False,,23:31,
90,Watermelon Wave Wheat, Artesanal,153,True,4.0,23:41,
40,Espresso,Bebidas Calientes,191,False,,22:26,
15,Espresso,Bebidas Calientes,50,False,,18:26,
90,Red Velvet Ale, Craft,168,False,,23:49,
2,MOJITO,Cocteles,39,False,,22:32,
79,AGAVE CREMOSO,Cocteles,282,False,,16:06,
4,Mocaccino,Bebidas Calientes,288,False,,22:40,
88,Raging Citrus Inferno, Artesanal,217,True,4.0,17:13,
87,Papa Rock,Snacks,143,True,1.0,20:24,
134,Granizado de Milo,Bebidas Frías,175,False,,22:24,
12,Soda Italiana de Mora,Bebidas Frías,110,True,5.0,21:36,
134,Peroni Nastro Azzurro, Not Craft,110,False,,16:39,
1,Limonada Natural,Bebidas Frías,126,True,4.0,20:42,
100,TEQUILA SUNRISE,Cocteles,271,False,,23:50,
116,Soda de Ginger,Bebidas Frías,15,False,,17:49,
10,Malteada de Oreo,Bebidas Frías,114,True,1.0,18:25,
77,Soda Italiana de Maracuyá,Bebidas Frías,142,False,,20:37,
61,Mocaccino,Bebidas Calientes,55,True,3.0,17:17,
17,Soda Italiana de Lulo,Bebidas Frías,218,False,,21:51,
135,Smoothie de Frutos Rojos,Bebidas Frías,116,True,5.0,19:42,
24,MOJITO,Cocteles,23,False,,20:37,
96,HELADO CON BAILEYS,Postres,298,False,,23:34,
114,Soda Italiana de Maracuyá,Bebidas Frías,128,False,,17:55,
11,Malteada de Milo,Bebidas Frías,174,True,5.0,19:45,
29,Young's Double Chocolate Stout, Inglesa,196,True,1.0,17:03,
68,Café Irlandés,Bebidas Calientes,276,False,,18:43,
57,AFFOGATO,Postres,221,False,,16:12,
124,3 Cordilleras Blanca, Craft,288,True,1.0,18:03,
34,Bold Citra IPA, Artesanal,272,False,,18:37,
11,TORTA CHOCOLATE,Postres,281,True,1.0,22:54,
92,Nevado de Café Caramelo,Bebidas Frías,289,False,,19:33,
5,Café Americano,Bebidas Calientes,263,False,,23:01,
37,WHISKY SOUR,Cocteles,209,False,,22:34,
2,AFFOGATO,Postres,97,True,5.0,17:21,
109,Delirium Nocturnum, Craft,31,False,,19:48,
94,Capuccino Caramelo,Bebidas Calientes,261,False,,20:09,
80,TEQUILA SUNRISE,Cocteles,284,True,5.0,23:19,
90,Westmalle Tripel, Belga,196,False,,21:41,
118,Malteada de Oreo,Bebidas Frías,197,False,,23:16,
96,Espresso Infusion, Craft,14,False,,20:50,
21,Bass Pale Ale, Inglesa,66,False,,17:22,
82,Smoothie de Maracuyá,Bebidas Frías,69,False,,23:39,
135,Budweiser, Not Craft,229,True,5.0,20:19,
130,Golden Wheat Bliss, Craft,108,False,,18:02,
57,Limonada de Mango,Bebidas Frías,134,True,2.0,22:23,
119,Nevado de Mocca,Bebidas Frías,81,True,5.0,21:19,
49,Citrus Zest, Craft,130,False,,17:50,
23,MARGARITA,Cocteles,194,True,2.0,17:29,
98,Lindemans Framboise, Belga,69,False,,20:58,
73,Jamaica,,36,False,,19:35,
65,Nevado de Mocca,Bebidas Frías,226,True,3.0,19:36,
142,Espresso Infusion, Craft,145,False,,17:41,
6,Citrus Burst Sour, Cítrica,124,False,,23:25,
74,Electric Pineapple IPA, Artesanal,208,False,,19:26,
111,3 Cordilleras Mulata, Craft,64,False,,21:57,
71,Malteada de Café,Bebidas Frías,24,True,1.0,19:27,
124,Lemonade Shandy, Cítrica,129,True,2.0,23:00,
8,Limonada de Coco,Bebidas Frías,59,True,1.0,21:56,
131,Limonada de Café,Bebidas Frías,88,True,3.0,20:37,
22,Bass Pale Ale, Inglesa,285,False,,22:35,
74,Papas Bravas,Snacks,15,True,5.0,16:42,
48,Escandinava Maracuyá,,240,False,,17:02,
39,Tennent's Lager, Not Craft,117,True,1.0,21:25,
53,Palitos de Queso,Snacks,42,False,,17:40,
27,Raging Citrus Inferno, Artesanal,25,True,1.0,17:04,
87,Augustiner Bräu Lagerbier Hell, Not Craft,155,False,,17:46,
119,Molletes,Snacks,83,False,,21:01,
74,Smoothie de Frutos Rojos,Bebidas Frías,20,True,4.0,20:12,
137,Mystic Abyss, Craft,270,True,4.0,22:14,
113,ORGASMO,Cocteles,173,False,,23:17,
91,Amaretto,Bebidas Calientes,233,False,,21:21,
78,Citrus Blonde Ale, Cítrica,262,False,,17:56,
117,Tangerine Dream Hefeweizen, Cítrica,88,False,,23:36,
34,Ginger Honey,,238,False,,19:35,
112,Papas Bravas,Snacks,171,True,5.0,21:12,
86,Citrus Burst Sour, Cítrica,190,False,,18:49,
20,Weihenstephaner Hefeweissbier, Alemana,91,True,5.0,21:08,
116,Lemonade Shandy, Cítrica,271,True,3.0,16:41,
112,Mönchshof Schwarzbier, Alemana,10,False,,19:20,
52,Crimson Amber, Craft,10,False,,18:14,
149,Hofbräu München Original, Alemana,61,True,3.0,17:05,
149,Molletes,Snacks,184,False,,21:10,
69,Gulden Draak, Belga,298,False,,16:35,
109,HELADO CON BAILEYS,Postres,91,True,3.0,21:07,
16,Fuller's London Pride, Inglesa,81,False,,18:26,
27,WHISKY SOUR,Cocteles,249,True,2.0,18:56,
100,Soda de Ginger,Bebidas Frías,54,False,,19:23,
49,Lindemans Framboise, Belga,104,True,4.0,20:52,
26,Granizado de Café Caramelo,Bebidas Frías,48,False,,16:11,
19,Escandinava Jengibre,,250,True,4.0,18:25,
75,Golden Sunshine, Craft,193,False,,22:37,
147,Plum Paradise Pilsner, Artesanal,19,False,,20:32,
109,GIN AND TONIC,Cocteles,127,True,4.0,20:58,
131,Malteada de Mocca,Bebidas Frías,54,True,4.0,17:10,
84,Passionfruit Paradise Ale, Artesanal,44,False,,23:02,
97,Malteada de Milo,Bebidas Frías,103,True,5.0,22:45,
73,Escandinava Jengibre,,183,True,5.0,22:14,
141,Malteada de Milo,Bebidas Frías,18,False,,22:32,
145,Warsteiner Premium Verum, Alemana,162,True,2.0,17:39,
72,Tacos,Snacks,223,False,,17:42,
48,Maisel's Weisse Original, Alemana,147,False,,16:21,
9,Tennent's Lager, Not Craft,240,False,,17:35,
118,3 Cordilleras Blanca, Craft,125,True,1.0,16:35,
13,Dark Elixir, Craft,158,False,,16:16,
64,Café Irlandés,Bebidas Calientes,223,True,4.0,23:54,
105,Pine Resin Resurgence, Artesanal,248,True,3.0,18:31,
113,WHISKY SOUR,Cocteles,222,True,2.0,20:45,
29,MARGARITA,Cocteles,86,True,1.0,21:16,
66,Lindemans Framboise, Belga,209,True,4.0,23:21,
16,Papa Rock,Snacks,187,True,3.0,19:27,
19,Greene King Abbot Ale, Inglesa,18,True,4.0,21:17,
104,Nevado de Oreo,Bebidas Frías,147,False,,19:53,
51,TORTA CHOCOLATE,Postres,112,True,4.0,20:36,
97,HELADO CON BAILEYS,Postres,176,False,,22:06,
102,Timothy Taylor's Landlord, Inglesa,105,True,4.0,20:38,
145,Molletes,Snacks,230,True,3.0,21:56,
62,Nevado de Oreo,Bebidas Frías,136,True,1.0,16:29,
62,Escandinava Jengibre,,125,True,5.0,23:00,
103,Amaretto,Bebidas Calientes,227,True,5.0,17:28,
65,Hofbräu München Original, Alemana,100,True,4.0,19:26,
7,Hofbräu München Original, Alemana,74,True,1.0,20:51,
5,Nevado de Mocca,Bebidas Frías,43,True,2.0,19:54,
119,Hamburguesa de la Casa,Snacks,187,True,4.0,18:38,
107,Yolanda,,189,False,,21:30,
51,India Pale Ale, Craft,256,True,2.0,19:16,
17,Molletes,Snacks,40,True,2.0,22:25,
90,MOJITO,Cocteles,272,True,2.0,23:33,
44,Malteada de Oreo,Bebidas Frías,297,True,2.0,18:15,
57,Nachos,Snacks,100,True,1.0,23:27,
17,Old Speckled Hen, Inglesa,220,True,5.0,23:58,
27,Nachos,Snacks,282,True,2.0,22:40,
121,Palitos de Queso,Snacks,64,True,3.0,20:50,
3,Samuel Smith's Oatmeal Stout, Inglesa,295,True,5.0,16:39,
72,Granizado de Oreo,Bebidas Frías,163,True,4.0,17:40,
17,Limonada de Coco,Bebidas Frías,179,False,,23:48,
82,Mocaccino,Bebidas Calientes,114,False,,20:46,
49,Grapefruit Grove IPA, Artesanal,152,False,,16:39,
109,Schneider Weisse Aventinus, Alemana,100,True,3.0,22:14,
95,Guava Grove Gose, Artesanal,227,True,5.0,20:09,
112,Dark Elixir, Craft,220,True,2.0,20:10,
6,Velvet Shadow, Craft,95,True,1.0,18:02,
136,CAIPIRIÑA,Cocteles,83,False,,23:32,
64,Café Americano,Bebidas Calientes,12,True,5.0,20:02,
104,Papas Bravas,Snacks,165,False,,20:18,
124,Nevado de Mocca,Bebidas Frías,263,False,,19:44,
129,Corona Extra, Not Craft,106,True,4.0,19:18,
39,Nevado de Mocca,Bebidas Frías,286,False,,20:27,
23,Soda de Ginger,Bebidas Frías,29,False,,17:55,
13,Kwak, Belga,16,True,2.0,23:39,
113,Granizado de Café,Bebidas Frías,284,True,2.0,22:47,
85,Smoothie de Frutos Rojos,Bebidas Frías,264,True,5.0,19:51,
149,HELADO CON BAILEYS,Postres,189,True,3.0,21:27,
134,Mocaccino Oreo,Bebidas Calientes,23,True,2.0,19:35,
101,Tripel Karmeliet, Belga,219,False,,22:35,
68,COSMOPOLITAN,Cocteles,248,True,5.0,20:00,
27,Águila, Not Craft,93,False,,20:17,
17,Smoothie de Frutos Rojos,Bebidas Frías,273,False,,20:59,
21,Shepherd Neame Spitfire, Inglesa,253,False,,18:57,
143,3 Cordilleras Blanca, Craft,178,True,2.0,20:25,
61,Nevado de Oreo,Bebidas Frías,57,True,2.0,23:09,
35,Guinness Extra Stout, Not Craft,50,True,2.0,20:48,
25,LAGUNA AZUL,Cocteles,166,True,2.0,17:20,
111,Blackberry Bliss Porter, Artesanal,164,False,,21:54,
127,Affligem Tripel, Belga,30,True,2.0,17:34,
78,Autumn Ember, Craft,284,False,,16:50,
9,TORTA CHOCOLATE,Postres,89,True,1.0,16:25,
77,Limonada de Coco,Bebidas Frías,57,True,5.0,22:59,
105,Soda de Ginger,Bebidas Frías,277,False,,23:59,
84,Nachos,Snacks,148,False,,20:00,
9,Soda de Ginger,Bebidas Frías,168,True,5.0,22:12,
49,Belhaven Scottish Ale, Not Craft,69,False,,17:57,
19,Westmalle Tripel, Belga,251,True,4.0,19:32,
16,Granizado de Milo,Bebidas Frías,298,True,4.0,19:56,
57,Rothaus Pils Tannenzäpfle, Alemana,164,True,1.0,19:33,
115,Tangerine Dream Hefeweizen, Cítrica,18,False,,19:31,
69,Rochefort 10, Belga,74,True,5.0,16:59,
14,Café Americano,Bebidas Calientes,224,True,3.0,21:29,
101,Chimay Blue, Craft,264,False,,16:59,
27,MARGARITA,Cocteles,20,True,1.0,19:23,
1,Sunset Amber, Craft,244,True,2.0,16:18,
45,Mystic Abyss, Craft,282,False,,19:03,
72,Kwak, Belga,191,True,1.0,23:41,
132,Duvel, Belga,246,True,3.0,21:40,
90,Augustiner Bräu Lagerbier Hell, Not Craft,285,False,,23:37,
115,Young's Double Chocolate Stout, Inglesa,286,True,5.0,19:46,
2,Miller Lite, Not Craft,54,True,2.0,22:01,
108,Samuel Smith's Oatmeal Stout, Inglesa,163,True,3.0,18:02,
7,Papa Rock,Snacks,225,False,,23:24,
13,Mocaccino,Bebidas Calientes,18,True,3.0,23:05,
134,Grapefruit Grove IPA, Artesanal,159,False,,23:02,
148,Espresso Doble,Bebidas Calientes,214,True,1.0,18:30,
26,Hamburguesa de la Casa,Snacks,53,True,4.0,16:39,
109,Malteada de Oreo,Bebidas Frías,181,False,,17:08,
141,Empanadas,Snacks,118,False,,22:39,
121,Palitos de Queso,Snacks,259,True,1.0,20:04,
61,Paulaner Hefe-Weizen, Not Craft,10,True,4.0,19:28,
115,Hofbräu München Original, Alemana,296,True,5.0,22:17,
22,Empanadas,Snacks,210,False,,19:47,
102,Miller Lite, Not Craft,191,False,,23:26,
58,Papa Rock,Snacks,130,True,1.0,23:43,
63,Lemon Zest Wheat, Cítrica,11,False,,16:48,
70,Casilda, Craft,156,True,2.0,17:55,
34,Malteada de Mocca,Bebidas Frías,120,False,,20:54,
58,Guinness Draught, Not Craft,142,False,,21:24,
46,Augustiner Bräu Lagerbier Hell, Not Craft,273,False,,22:00,
98,Rollitos de Primavera,Snacks,208,True,3.0,17:52,
33,Nevado de Café,Bebidas Frías,282,False,,21:12,
84,Tennent's Lager, Not Craft,156,False,,18:21,
122,Tacos,Snacks,132,True,1.0,20:49,
15,Espresso Doble,Bebidas Calientes,103,False,,22:12,
20,Papas Bravas,Snacks,164,True,5.0,23:34,
38,Capuccino Caramelo,Bebidas Calientes,81,False,,20:10,
17,Tropical Bliss, Craft,278,True,5.0,20:02,
55,Miller Lite, Not Craft,189,True,1.0,19:00,
144,Young's Double Chocolate Stout, Inglesa,281,True,4.0,16:24,
113,AFFOGATO,Postres,147,True,1.0,22:26,
82,BBC Monserrate, Craft,140,False,,23:00,
95,Limonada de Cerezada,Bebidas Frías,88,False,,21:48,
86,Grolsch Premium Lager, Not Craft,266,False,,22:55,
62,Heineken, Not Craft,141,True,1.0,21:59,
43,Alitas de Pollo,Snacks,205,False,,20:53,
141,Galactic Galaxy IPA, Artesanal,171,True,5.0,16:12,
104,Limonada de Coco,Bebidas Frías,11,True,1.0,19:21,
26,Raging Citrus Inferno, Artesanal,282,False,,21:14,
55,Escandinava Freya,,94,False,,18:04,
31,Molletes,Snacks,292,True,4.0,19:06,
104,Hazy Horizon IPA, Artesanal,252,False,,21:28,
106,Limonada Natural,Bebidas Frías,153,False,,20:55,
88,Andechs Vollbier Hell, Alemana,35,False,,22:28,
88,Ruby Red Saison, Craft,72,True,1.0,21:57,
105,Citrus Symphony Saison, Artesanal,122,False,,23:43,
4,Palitos de Queso,Snacks,265,True,4.0,17:50,
128,Espresso,Bebidas Calientes,103,True,4.0,19:45,
105,Rosy Cheeks, Craft,110,True,3.0,20:19,
72,Café Campesino,Bebidas Calientes,73,False,,21:49,
22,Café Irlandés,Bebidas Calientes,78,True,2.0,17:39,
9,Heineken, Not Craft,25,False,,16:01,
116,Blood Orange Belgian Wit, Cítrica,121,False,,16:01,
44,AGAVE CREMOSO,Cocteles,206,True,5.0,22:10,
73,Mystic Mosaic IPA, Artesanal,206,True,5.0,16:55,
126,HELADO CON BAILEYS,Postres,203,False,,23:29,
33,TORTA CHOCOLATE,Postres,261,True,4.0,20:44,
143,Soda de Coca-Cola,Bebidas Frías,72,True,3.0,23:16,
22,BBC Bacatá, Craft,259,False,,18:34,
148,MOJITO,Cocteles,45,True,5.0,18:33,
82,Alitas de Pollo,Snacks,210,True,5.0,23:39,
63,BBC Lager, Craft,149,True,2.0,20:46,
74,Wychwood Hobgoblin, Inglesa,145,True,5.0,19:04,
136,Costillas BBQ,Snacks,133,True,4.0,18:18,
55,Papa Rock,Snacks,107,True,5.0,19:23,
68,LAGUNA AZUL,Cocteles,98,False,,17:55,
108,Veltins Pilsner, Alemana,233,True,1.0,17:35,
133,Soda Italiana de Maracuyá,Bebidas Frías,218,False,,20:51,
51,Rochefort 8, Belga,94,False,,18:29,
48,TEQUILA SUNRISE,Cocteles,225,True,5.0,19:54,
77,COCAÍNA RUSA,Cocteles,204,True,4.0,20:51,
100,Crimson Amber, Craft,30,True,3.0,19:07,
90,Peroni Nastro Azzurro, Not Craft,18,False,,18:12,
143,Capuccino,Bebidas Calientes,224,True,2.0,18:28,
107,Köstritzer Schwarzbier, Alemana,31,True,1.0,21:48,
146,Serene Summit Session IPA, Artesanal,78,False,,17:02,
32,Rochefort 8, Belga,38,False,,22:59,
47,Corona Extra, Not Craft,146,True,4.0,23:40,
125,Roja Magdalena,,271,False,,23:37,
103,Malteada de Milo,Bebidas Frías,108,True,4.0,19:51,
125,Orval, Belga,213,True,1.0,20:44,
146,Yolanda,,241,False,,16:12,
29,TEQUILA SUNRISE,Cocteles,165,True,1.0,22:12,
93,Fuller's London Porter, Inglesa,183,True,4.0,17:20,
79,Café Frozen,Bebidas Frías,197,False,,21:45,
50,Mango Tango, Craft,71,False,,20:14,
135,Weltenburger Kloster Asam-Bock, Alemana,133,False,,16:23,
123,Heineken, Not Craft,103,True,2.0,23:29,
98,Milo Caliente,Bebidas Calientes,127,True,3.0,21:33,
99,Pine Resin Resurgence, Artesanal,73,True,2.0,18:45,
95,Forest Berry Sour, Craft,137,False,,16:18,
70,HELADO CON BAILEYS,Postres,100,False,,18:37,
113,Blood Orange Belgian Wit, Cítrica,291,True,1.0,18:25,
64,Robinsons Trooper, Inglesa,84,True,3.0,19:37,
105,Stella Artois, Not Craft,186,False,,19:31,
84,Hofbräu München Original, Alemana,254,False,,20:36,
147,Midnight Stout, Craft,258,True,2.0,22:37,
148,Capuccino,Bebidas Calientes,127,True,1.0,16:05,
133,Budweiser, Not Craft,226,False,,23:03,
53,Escandinava Jengibre,,275,True,2.0,22:23,
35,Nevado de Milo,Bebidas Frías,138,False,,16:59,
32,Soda Italiana de Maracuyá,Bebidas Frías,85,True,3.0,18:16,
72,Amaretto,Bebidas Calientes,62,False,,16:58,
125,Malteada de Oreo,Bebidas Frías,288,True,3.0,17:04,
67,Limonada de Yerbabuena,Bebidas Frías,187,True,1.0,19:09,
75,Limonada de Coco,Bebidas Frías,198,True,1.0,22:18,
91,LAGUNA AZUL,Cocteles,174,True,1.0,18:01,
71,Malteada de Vanilla,Bebidas Frías,173,False,,20:43,
69,GIN AND TONIC,Cocteles,17,True,2.0,16:31,
99,GIN AND TONIC,Cocteles,287,True,2.0,22:16,
61,Budweiser, Not Craft,12,False,,19:57,
94,Ayinger Bräuweisse, Alemana,147,False,,18:16,
112,Jamaica,,296,True,5.0,18:32,
117,Soda Italiana de Maracuyá,Bebidas Frías,119,True,4.0,16:24,
123,Blonde Ambition, Craft,121,True,4.0,23:25,
119,Costeña, Not Craft,158,True,1.0,21:01,
72,St. Bernardus Abt 12, Belga,132,False,,22:14,
28,Rosy Cheeks, Craft,238,True,3.0,21:39,
117,Nevado de Café Caramelo,Bebidas Frías,20,True,4.0,19:46,
8,Velvet Shadow, Craft,31,False,,19:20,
46,Soda Italiana de Lulo,Bebidas Frías,72,True,1.0,18:56,
145,Coors Light, Not Craft,39,True,3.0,19:11,
72,Guinness Draught, Not Craft,46,False,,22:39,
118,Café Irlandés,Bebidas Calientes,121,False,,18:36,
147,Sunset Amber, Craft,188,False,,16:19,
80,Rodenbach Grand Cru, Belga,215,True,3.0,19:00,
66,Adnams Broadside, Inglesa,209,True,2.0,22:39,
63,Deditos de Queso,Snacks,85,True,2.0,17:41,
118,Peroni Nastro Azzurro, Not Craft,144,True,1.0,17:03,
53,Deditos de Queso,Snacks,155,True,5.0,21:17,
149,Rollitos de Primavera,Snacks,222,True,5.0,23:09,
77,Alas BBQ,Snacks,202,False,,20:30,
12,HELADO CON BAILEYS,Postres,261,True,2.0,20:37,
118,Latte,Bebidas Calientes,19,True,1.0,20:03,
138,Soda Italiana de Mora,Bebidas Frías,15,False,,23:44,
83,Lemon Zest Wheat, Cítrica,248,False,,23:28,
56,LAGUNA AZUL,Cocteles,47,False,,19:06,
36,Mocaccino Oreo,Bebidas Calientes,288,False,,23:39,
11,Limonada de Yerbabuena,Bebidas Frías,280,True,3.0,17:22,
29,Ayinger Bräuweisse, Alemana,216,True,3.0,18:30,
85,Chimay Red, Craft,258,True,2.0,23:15,
143,Tennent's Lager, Not Craft,174,False,,16:48,
22,Granizado de Café Caramelo,Bebidas Frías,214,False,,19:06,
39,Hamburguesa de la Casa,Snacks,95,False,,20:59,
13,Paulaner Hefe-Weizen, Not Craft,118,True,2.0,23:09,
65,Rollitos de Primavera,Snacks,185,True,3.0,18:35,
33,Lírica,,94,False,,20:02,
31,Malteada de Vanilla,Bebidas Frías,96,False,,23:39,
13,Old Speckled Hen, Inglesa,29,False,,17:24,
100,Blackberry Bliss Porter, Artesanal,208,False,,20:16,
128,COCAÍNA RUSA,Cocteles,109,False,,23:48,
112,LAGUNA AZUL,Cocteles,50,False,,19:58,
76,Nevado de Café,Bebidas Frías,271,True,5.0,22:33,
16,Guinness Milk Stout, Not Craft,199,False,,19:57,
88,Nevado de Café Caramelo,Bebidas Frías,217,False,,18:14,
82,Schneider Weisse Aventinus, Alemana,240,True,4.0,23:47,
128,Café Irlandés,Bebidas Calientes,20,False,,23:17,
14,Rochefort 8, Belga,202,False,,20:19,
87,Blackberry Bliss, Craft,101,True,3.0,22:06,
47,Plum Paradise Pilsner, Artesanal,124,False,,20:38,
90,Black Stout Beer & Coffee Company, Craft,194,False,,17:19,
11,AFFOGATO,Postres,50,False,,17:44,
61,Lemon Lime Lager, Artesanal,133,False,,20:15,
78,Blackberry Bliss Porter, Artesanal,121,False,,16:07,
95,Schneider Weisse Aventinus, Alemana,174,True,4.0,21:12,
85,Weihenstephaner Vitus, Alemana,272,True,2.0,23:28,
7,Limonada Natural,Bebidas Frías,276,True,5.0,21:27,
36,Café Campesino,Bebidas Calientes,169,True,1.0,16:43,
35,Granizado de Café,Bebidas Frías,22,True,2.0,21:10,
74,Escandinava Freya,,76,False,,18:25,
81,Rollitos de Primavera,Snacks,130,False,,20:50,
16,Lemon Zest Wheat, Cítrica,81,False,,21:58,
83,Aros de Cebolla,Snacks,143,False,,17:35,
24,AFFOGATO,Postres,151,True,3.0,20:03,
107,HELADO CON BAILEYS,Postres,104,False,,18:43,
136,Café Irlandés,Bebidas Calientes,275,False,,17:49,
92,Granizado de Mocca,Bebidas Frías,96,True,5.0,23:48,
97,Hamburguesa de la Casa,Snacks,152,False,,16:34,
111,Hamburguesa de la Casa,Snacks,167,True,3.0,19:22,
19,Hop Heaven, Craft,99,False,,18:29,
65,Honey Wheat Harmony, Craft,270,True,5.0,17:29,
25,Hamburguesa de la Casa,Snacks,87,False,,18:47,
145,Granizado de Milo,Bebidas Frías,205,False,,20:05,
94,Crimson Amber, Craft,216,False,,16:16,
14,Aros de Cebolla,Snacks,188,True,2.0,22:37,
45,Tangerine Dream Hefeweizen, Cítrica,215,True,2.0,21:21,
128,La Chouffe, Belga,129,True,2.0,22:24,
126,Café Frozen,Bebidas Frías,219,True,3.0,18:17,
105,Alitas de Pollo,Snacks,90,True,3.0,19:51,
25,Cranberry Crush, Craft,150,False,,21:05,
60,Paulaner Original Münchner, Alemana,277,True,1.0,16:49,
60,Chimay Blue, Craft,147,True,4.0,19:44,
81,Orval, Belga,111,False,,19:52,
16,Latte,Bebidas Calientes,14,True,3.0,23:19,
143,Aromática,Bebidas Calientes,222,True,3.0,17:23,
5,Malteada de Oreo,Bebidas Frías,272,True,3.0,19:04,
98,Espresso Infusion, Craft,281,False,,17:59,
101,Alitas de Pollo,Snacks,40,False,,23:02,
43,Espresso,Bebidas Calientes,82,False,,16:09,
17,Costillas BBQ,Snacks,275,False,,20:11,
41,Rollitos de Primavera,Snacks,161,True,5.0,20:17,
29,Rollitos de Primavera,Snacks,233,False,,18:20,
22,Hop Heaven, Craft,97,True,3.0,21:26,
139,COCAÍNA RUSA,Cocteles,110,True,4.0,21:00,
128,Deditos de Queso,Snacks,161,False,,22:33,
129,Latte,Bebidas Calientes,55,False,,16:05,
26,Heineken, Not Craft,160,False,,16:58,
40,Blackberry Bliss, Craft,94,False,,19:55,
136,Franziskaner Hefe-Weissbier, Alemana,95,False,,20:18,
39,Mocaccino Oreo,Bebidas Calientes,72,False,,22:35,
80,Soda de Ginger,Bebidas Frías,107,True,3.0,20:39,
120,COCAÍNA RUSA,Cocteles,25,False,,17:33,
19,Soda de Coca-Cola,Bebidas Frías,87,True,3.0,22:46,
91,Tropical Storm IPA, Artesanal,270,False,,23:43,
102,Soda de Ginger,Bebidas Frías,211,True,4.0,21:50,
102,Lemon Lime Lager, Artesanal,221,False,,17:49,
135,Summer Breeze, Craft,263,False,,20:45,
9,BBC Macondo, Craft,27,True,2.0,20:45,
63,Limonada de Coco,Bebidas Frías,146,False,,22:27,
30,Young's Double Chocolate Stout, Inglesa,215,False,,19:22,
126,Limonada de Yerbabuena,Bebidas Frías,194,False,,18:24,
146,WHISKY SOUR,Cocteles,299,True,2.0,22:14,
6,Citrus Blonde Ale, Cítrica,89,True,5.0,22:13,
128,Golden Wheat Bliss, Craft,91,False,,22:57,
43,Nevado de Milo,Bebidas Frías,211,False,,16:40,
21,Andechs Doppelbock Dunkel, Alemana,293,True,5.0,23:18,
131,BBC Chapinero, Craft,257,True,3.0,16:34,
26,CABEZA DE JABALÍ,Cocteles,264,True,5.0,18:56,
148,Nachos,Snacks,39,True,1.0,16:11,
86,Oatmeal Cookie Stout, Craft,120,False,,16:24,
21,Summer Wheat Symphony, Craft,58,True,5.0,23:52,
44,3 Cordilleras Blanca, Craft,30,False,,19:08,
148,Carajillo,Bebidas Calientes,220,True,2.0,19:22,
56,Soda Italiana de Lulo,Bebidas Frías,30,True,5.0,19:51,
